skuId,skuName,category,supplier,unitCost,unitPrice,currentStock,reorderPoint,reorderQty,leadTimeDays,dailySales30dAvg,dailySales90dAvg,lastSaleDate,lastReorderDate,stockoutDaysLast90d,seasonalIndex,marginPct
SKU-008753,Bermuda Silver 38,APPAREL,Ponto Forte Atacadista,62.17,125.76,208,106,601,7,10.74,11.29,2026-03-27,2026-01-11,0,1.09,50.6
SKU-008766,Meia Aurora G,APPAREL,Indústria Reunidas,76.15,157.36,60,29,43,14,1.52,1.37,2026-03-30,2025-11-22,1,1.00,51.6
SKU-008782,Tênis Vivace GG,APPAREL,Indústria Reunidas,95.26,237.18,202,147,369,10,11.39,11.80,2026-03-24,2026-01-05,0,0.92,59.8
SKU-008805,Camiseta Plus M,APPAREL,Distribuidora Central,41.38,71.73,222,182,1481,5,25.25,24.65,2026-03-26,2025-10-18,22,1.12,42.3
SKU-008813,Tênis Fresh M,APPAREL,VivaMais Distribuição,46.75,102.19,5,2,24,3,0.66,0.69,2026-03-25,2025-12-24,0,1.06,54.3
SKU-008832,Tênis Vita 40,APPAREL,PrimeFood Distribuidora,89.23,171.54,5,4,11,7,0.53,0.73,2026-03-25,2026-02-08,0,0.81,48.0
SKU-008841,Meia Gold P,APPAREL,Comercial Vitória,153.00,261.92,13,12,39,10,0.89,1.02,2026-03-26,2026-02-15,0,0.76,41.6
SKU-008878,Camiseta PrimaCare GG,APPAREL,TopParts Brasil,178.39,468.81,43,25,47,14,1.21,0.94,2026-03-29,2025-10-24,1,0.98,61.9
SKU-008884,Camiseta Fresh GG,APPAREL,TopParts Brasil,55.86,82.76,194,382,1772,10,33.72,29.95,2026-03-27,2026-02-28,0,1.01,32.5
SKU-008886,Meia Gold GG,APPAREL,Indústria Reunidas,179.53,419.24,132,100,606,7,10.53,9.56,2026-03-31,2026-01-05,0,0.83,57.2
SKU-008890,Camiseta Vivace 40,APPAREL,Ponto Forte Atacadista,54.10,148.29,236,214,446,21,9.02,8.99,2026-03-31,2026-01-15,0,0.87,63.5
SKU-008899,Camiseta Eco 38,APPAREL,Ponto Forte Atacadista,118.03,220.60,33,67,688,5,11.51,5.32,2026-03-27,2025-11-19,4,1.69,46.5
SKU-008903,Meia Sul GG,APPAREL,Ponto Forte Atacadista,192.42,258.51,276,161,316,21,5.68,5.52,2026-03-31,2026-01-29,0,0.85,25.6
SKU-008918,Bermuda Fresh P,APPAREL,Stock Direct,26.47,40.91,88,1,1,5,0.00,0.22,2025-09-25,,0,0.85,35.3
SKU-008925,Camiseta Plus G,APPAREL,Aliança Comércio,197.63,275.84,7,4,37,5,0.66,0.60,2026-03-29,2025-11-25,2,0.93,28.4
SKU-008943,Meia Mini 42,APPAREL,Indústria Reunidas,190.84,278.78,83,52,208,7,6.78,5.44,2026-03-26,2025-10-28,0,1.23,31.5
SKU-008952,Meia TopMark 42,APPAREL,Comercial Vitória,100.88,288.20,23,14,99,5,2.33,2.09,2026-03-26,2025-11-09,0,1.15,65.0
SKU-008957,Bermuda Vita 40,APPAREL,Comercial Vitória,120.36,204.56,60,48,284,7,4.92,2.95,2026-03-26,2026-01-11,1,1.31,41.2
SKU-008973,Camiseta Aurora 38,APPAREL,Indústria Reunidas,26.85,65.02,72,65,334,5,11.62,11.74,2026-03-29,2026-03-16,0,0.78,58.7
SKU-008983,Tênis Nordeste M,APPAREL,Aliança Comércio,121.62,294.18,175,174,597,10,11.80,9.79,2026-03-29,2026-01-12,1,1.11,58.7
SKU-009005,Bermuda Maxi GG,APPAREL,Atacadão Nordeste,21.52,29.55,246,101,343,14,6.34,5.86,2026-03-31,2025-11-19,0,1.11,27.2
SKU-009017,Meia Plus M,APPAREL,MaxiSuprimentos,197.39,527.93,52,34,138,7,3.30,2.92,2026-03-26,2025-10-16,1,0.87,62.6
SKU-009041,Meia Mini 42,APPAREL,MaxiSuprimentos,151.04,230.95,119,1,1,3,0.00,0.13,2025-08-12,2026-02-11,0,0.85,34.6
SKU-009069,Camiseta Mini M,APPAREL,PrimeFood Distribuidora,60.96,108.02,144,63,375,7,7.22,8.72,2026-03-25,2026-02-01,0,0.85,43.6
SKU-009090,Bermuda Maxi G,APPAREL,Ponto Forte Atacadista,42.26,88.86,211,165,342,14,9.18,11.19,2026-03-26,2025-10-10,0,0.75,52.4
SKU-009110,Camiseta Mini 42,APPAREL,Atacadão Nordeste,141.90,285.45,97,87,521,7,10.32,9.10,2026-03-31,2025-12-15,0,1.11,50.3
SKU-009112,Meia Aurora M,APPAREL,Casa & Lar Atacado,18.89,49.05,259,133,533,10,10.87,8.98,2026-03-27,2025-10-19,0,1.03,61.5
SKU-009115,Tênis Natural 42,APPAREL,Ponto Forte Atacadista,163.48,410.07,103,102,653,7,12.82,11.12,2026-03-30,2025-10-30,0,0.85,60.1
SKU-009126,Meia Vivace GG,APPAREL,GlobalSupply,49.44,72.56,12,10,49,7,1.31,1.85,2026-03-26,2026-01-08,0,0.96,31.9
SKU-009139,Camiseta Fresh M,APPAREL,Stock Direct,167.93,327.60,140,743,1281,21,31.55,28.50,2026-03-27,2026-03-15,6,1.03,48.7
SKU-009149,Meia Vita GG,APPAREL,Indústria Reunidas,63.56,80.24,12,11,20,10,0.84,1.09,2026-03-25,2025-12-06,0,1.03,20.8
SKU-009159,Camiseta Eco M,APPAREL,Stock Direct,129.47,251.15,71,281,1096,10,35.47,21.04,2026-03-28,2026-01-17,3,0.73,48.4
SKU-009174,Meia Nordeste GG,APPAREL,Aliança Comércio,65.79,125.45,2922,1250,2513,30,49.16,28.69,2026-03-28,2025-10-09,0,0.89,47.6
SKU-009182,Tênis Mini 40,APPAREL,Atacadão Nordeste,158.68,261.74,22,59,134,10,4.73,2.01,2026-03-26,2026-02-23,0,1.37,39.4
SKU-009192,Meia TopMark 40,APPAREL,Casa & Lar Atacado,84.60,139.38,140,66,407,5,10.67,10.76,2026-03-24,2025-11-29,0,0.81,39.3
SKU-009212,Camiseta PrimaCare GG,APPAREL,Ponto Forte Atacadista,108.02,219.35,30,29,94,10,2.22,2.79,2026-03-30,2025-11-11,0,1.17,50.8
SKU-009222,Meia Mini 42,APPAREL,Comercial Vitória,22.40,40.62,266,418,2445,10,47.03,32.54,2026-03-27,2025-10-10,0,0.70,44.9
SKU-009225,Meia Eco P,APPAREL,PrimeFood Distribuidora,96.06,169.32,25,13,37,14,0.70,0.99,2026-03-30,2026-03-07,0,1.22,43.3
SKU-009240,Camiseta Natural 42,APPAREL,Casa & Lar Atacado,146.20,401.47,180,1,1,7,0.00,0.12,2025-10-19,,0,1.06,63.6
SKU-009248,Camiseta Premium 42,APPAREL,Distribuidora Central,90.66,117.91,460,832,1298,21,33.84,29.79,2026-03-29,2025-12-20,6,1.12,23.1
SKU-009277,Bermuda Mini GG,APPAREL,Distribuidora Central,51.79,89.19,29,16,40,10,1.12,1.34,2026-03-31,2025-12-04,0,0.95,41.9
SKU-009279,Meia Plus GG,APPAREL,GlobalSupply,133.99,321.47,183,1,1,3,0.00,0.20,2025-12-14,,1,0.72,58.3
SKU-009295,Tênis PrimaCare 42,APPAREL,Stock Direct,69.51,169.68,276,129,258,14,7.42,9.09,2026-03-27,2025-12-26,0,0.82,59.0
SKU-009298,Bermuda Nordeste 42,APPAREL,Stock Direct,25.38,39.29,99,1,1,7,0.00,0.29,2026-02-06,,0,0.74,35.4
SKU-009305,Meia Maxi M,APPAREL,MaxiSuprimentos,185.93,347.92,34,117,690,7,12.75,6.89,2026-03-31,2025-10-15,0,1.67,46.6
SKU-009308,Tênis Vita M,APPAREL,PrimeFood Distribuidora,130.87,197.00,126,337,765,21,13.30,5.44,2026-03-29,2026-02-24,2,1.74,33.6
SKU-009309,Tênis Silver P,APPAREL,TopParts Brasil,48.10,78.17,71,40,252,5,5.54,5.02,2026-03-31,2025-11-09,0,0.95,38.5
SKU-009310,Meia Fresh 38,APPAREL,TopParts Brasil,75.74,110.41,48,47,286,7,4.84,4.11,2026-03-25,2025-12-17,1,1.19,31.4
SKU-009327,Meia Mini 38,APPAREL,TopParts Brasil,162.81,289.43,302,428,657,30,24.62,12.26,2026-03-29,2025-12-02,0,1.01,43.7
SKU-009342,Camiseta Mini G,APPAREL,Atacadão Nordeste,110.95,183.93,314,118,234,14,7.67,7.18,2026-03-30,2026-02-21,0,1.14,39.7
SKU-009351,Meia Vita 40,APPAREL,Aliança Comércio,94.36,142.34,217,216,216,30,5.44,5.38,2026-03-24,2026-02-13,0,1.21,33.7
SKU-009360,Tênis Master 40,APPAREL,Distribuidora Central,177.49,264.62,144,103,305,10,7.62,7.25,2026-03-26,2026-03-15,0,1.09,32.9
SKU-009365,Tênis Pro P,APPAREL,Stock Direct,56.14,113.58,21,15,68,7,1.50,1.75,2026-03-31,2026-01-24,0,1.11,50.6
SKU-009401,Meia Eco M,APPAREL,PrimeFood Distribuidora,18.19,25.44,154,1,1,7,0.00,0.08,2026-02-16,2025-12-24,0,1.24,28.5
SKU-009405,Bermuda Vivace P,APPAREL,Casa & Lar Atacado,96.75,133.86,1553,518,1430,30,26.84,14.20,2026-03-31,2025-10-08,0,0.71,27.7
SKU-009440,Meia Maxi 40,APPAREL,VivaMais Distribuição,134.80,380.21,200,136,733,7,13.42,5.49,2026-03-28,2026-02-03,0,1.75,64.5
SKU-009443,Meia Vita M,APPAREL,MaxiSuprimentos,102.90,193.20,97,259,571,10,19.97,22.79,2026-03-25,2025-11-07,0,0.74,46.7
SKU-009444,Bermuda Natural M,APPAREL,PrimeFood Distribuidora,117.88,328.01,29,26,173,7,3.06,3.30,2026-03-31,2025-10-24,0,0.77,64.1
SKU-009457,Bermuda Mini M,APPAREL,Indústria Reunidas,32.50,58.46,167,1,1,5,0.00,0.11,2026-02-21,,0,0.99,44.4
SKU-009502,Tênis Eco GG,APPAREL,MaxiSuprimentos,84.75,185.83,9,8,74,3,2.14,2.47,2026-03-29,2025-11-11,0,1.23,54.4
SKU-009503,Bermuda Plus P,APPAREL,PrimeFood Distribuidora,48.16,68.15,80,176,1309,5,31.02,29.56,2026-03-24,2025-12-09,0,0.83,29.3
SKU-009505,Bermuda Aurora P,APPAREL,GlobalSupply,82.48,102.98,27,47,407,3,12.94,7.17,2026-03-29,2025-11-11,0,1.36,19.9
SKU-009511,Meia Natural G,APPAREL,Distribuidora Central,175.68,222.31,149,1,1,5,0.00,0.09,2025-08-26,2026-03-05,0,1.22,21.0
SKU-009512,Bermuda Aurora 40,APPAREL,TopParts Brasil,26.11,42.76,4,3,34,3,0.80,0.72,2026-03-28,2025-10-13,0,1.01,38.9
SKU-009525,Meia Natural 38,APPAREL,Indústria Reunidas,83.66,110.07,88,38,45,14,2.13,2.36,2026-03-26,2026-03-21,2,0.96,24.0
SKU-009526,Camiseta Mini P,APPAREL,Aliança Comércio,177.29,342.64,865,248,1627,7,58.13,26.57,2026-03-30,2025-12-10,5,0.92,48.3
SKU-009530,Camiseta Fresh GG,APPAREL,MaxiSuprimentos,143.76,299.76,645,552,934,21,20.87,7.88,2026-03-30,2026-02-21,3,1.55,52.0
SKU-009541,Bermuda Aurora 42,APPAREL,PrimeFood Distribuidora,98.61,165.15,24,23,101,7,2.83,2.36,2026-03-28,2025-10-12,0,1.07,40.3
SKU-009544,Meia Maxi 42,APPAREL,Casa & Lar Atacado,73.41,197.95,28,22,72,7,2.70,2.92,2026-03-27,2025-12-24,0,1.01,62.9
SKU-009548,Bermuda Original G,APPAREL,Atacadão Nordeste,179.68,458.89,25,13,13,21,0.43,0.58,2026-03-27,2025-12-14,0,0.81,60.8
SKU-009550,Tênis TopMark M,APPAREL,Indústria Reunidas,128.34,161.84,130,74,456,5,9.94,8.54,2026-03-26,2025-12-14,0,1.00,20.7
SKU-009552,Camiseta Gold 40,APPAREL,Comercial Vitória,18.00,27.74,10,5,40,5,0.99,1.15,2026-03-24,2025-12-15,0,0.75,35.1
SKU-009562,Tênis TopMark GG,APPAREL,Aliança Comércio,36.95,78.23,74,169,903,5,27.69,32.05,2026-03-29,2025-10-23,0,1.15,52.8
SKU-009573,Camiseta Master 42,APPAREL,Stock Direct,19.46,31.42,410,243,296,14,12.69,4.56,2026-03-29,2026-03-03,5,1.85,38.1
SKU-009620,Tênis Aurora 38,APPAREL,Stock Direct,21.77,33.72,18,10,56,5,1.46,1.97,2026-03-24,2025-10-17,0,0.92,35.4
SKU-009627,Tênis Maxi GG,APPAREL,Aliança Comércio,85.40,145.12,15,10,20,21,0.41,0.50,2026-03-29,2026-03-24,0,0.71,41.2
SKU-009637,Bermuda Pro GG,APPAREL,GlobalSupply,39.02,85.57,14,10,96,5,1.85,1.53,2026-03-29,2026-02-27,0,0.72,54.4
SKU-009646,Meia Mini M,APPAREL,GlobalSupply,124.44,268.56,143,1,1,7,0.00,0.07,2025-08-24,2026-03-16,0,0.75,53.7
SKU-009657,Meia Aurora M,APPAREL,PrimeFood Distribuidora,32.25,42.51,94,1,1,7,0.00,0.24,2025-11-20,,0,0.72,24.1
SKU-009675,Bermuda Vivace M,APPAREL,Casa & Lar Atacado,195.26,293.91,36,24,83,10,2.08,2.31,2026-03-24,2026-02-19,0,1.14,33.6
SKU-009683,Meia PrimaCare P,APPAREL,Aliança Comércio,149.15,234.25,14,13,16,21,0.58,0.67,2026-03-29,2025-12-22,0,0.79,36.3
SKU-009709,Meia Natural 38,APPAREL,Ponto Forte Atacadista,35.36,60.20,45,43,48,30,1.02,1.09,2026-03-28,2025-12-24,0,1.09,41.3
SKU-009726,Meia Eco GG,APPAREL,Aliança Comércio,68.37,83.64,54,1,1,5,0.00,0.17,2026-01-16,,0,1.19,18.3
SKU-009740,Camiseta Eco P,APPAREL,TopParts Brasil,51.16,98.23,108,50,145,14,2.99,2.33,2026-03-24,2026-01-16,2,1.22,47.9
SKU-009751,Tênis Master GG,APPAREL,MaxiSuprimentos,146.23,193.24,114,113,376,10,7.79,9.54,2026-03-27,2025-10-14,0,1.09,24.3
SKU-009755,Bermuda Master 38,APPAREL,MaxiSuprimentos,76.22,208.75,154,142,542,10,12.10,11.08,2026-03-31,2026-01-08,0,1.00,63.5
SKU-009761,Meia Plus G,APPAREL,Ponto Forte Atacadista,73.22,100.20,22,92,414,10,8.24,2.98,2026-03-29,2025-12-11,0,1.40,26.9
SKU-009763,Tênis Vita G,APPAREL,Indústria Reunidas,92.60,171.68,49,22,225,3,6.67,7.80,2026-03-24,2026-02-08,0,0.92,46.1
SKU-009781,Camiseta Mini 42,APPAREL,Casa & Lar Atacado,182.74,227.98,244,243,286,30,6.12,6.27,2026-03-25,2025-10-13,1,0.97,19.8
SKU-009790,Tênis Nordeste 40,APPAREL,PrimeFood Distribuidora,125.04,279.15,26,25,52,10,2.19,2.89,2026-03-30,2025-10-06,0,0.89,55.2
SKU-009794,Bermuda Nordeste 40,APPAREL,Indústria Reunidas,19.58,46.11,114,64,111,10,5.19,5.52,2026-03-29,2025-12-19,0,1.19,57.5
SKU-009816,Bermuda Vita G,APPAREL,Indústria Reunidas,16.97,31.77,170,106,534,7,10.31,11.79,2026-03-25,2025-10-18,2,1.11,46.6
SKU-009832,Camiseta Premium 40,APPAREL,Aliança Comércio,151.65,227.91,59,46,248,5,7.29,8.74,2026-03-26,2026-03-24,0,1.10,33.5
SKU-009846,Tênis Eco 42,APPAREL,Comercial Vitória,127.30,325.18,118,106,389,10,7.26,6.37,2026-03-28,2026-02-04,0,1.15,60.9
SKU-009860,Camiseta PrimaCare M,APPAREL,TopParts Brasil,72.22,103.70,7,5,29,5,0.73,0.64,2026-03-30,2026-01-09,0,1.21,30.4
SKU-009880,Meia Sul 40,APPAREL,TopParts Brasil,63.15,173.01,46,34,472,3,9.29,10.62,2026-03-28,2026-01-14,0,0.80,63.5
SKU-009884,Camiseta Mini M,APPAREL,Atacadão Nordeste,74.27,107.61,33,16,23,14,0.97,1.02,2026-03-29,2026-03-20,2,0.74,31.0
SKU-009902,Bermuda Gold M,APPAREL,PrimeFood Distribuidora,152.20,414.72,64,34,65,21,1.44,1.19,2026-03-25,2025-10-25,0,0.99,63.3
SKU-009927,Meia Pro P,APPAREL,Atacadão Nordeste,48.39,62.46,103,154,899,10,18.72,11.13,2026-03-25,2026-01-11,0,0.79,22.5
SKU-009931,Meia Mini 38,APPAREL,Comercial Vitória,137.13,390.32,37,16,142,5,3.00,3.35,2026-03-26,2026-03-02,0,0.86,64.9
SKU-009942,Meia Pro 38,APPAREL,TopParts Brasil,146.09,212.90,45,39,130,7,4.46,4.30,2026-03-29,2025-11-27,0,0.93,31.4
SKU-009956,Camiseta Pro P,APPAREL,MaxiSuprimentos,158.68,214.21,299,82,433,7,17.35,8.27,2026-03-28,2026-01-28,0,0.76,25.9
SKU-009970,Tênis Original G,APPAREL,TopParts Brasil,151.28,253.76,72,53,59,30,1.42,1.14,2026-03-27,2026-02-15,0,0.94,40.4
SKU-010014,Tênis Aurora 42,APPAREL,Distribuidora Central,192.09,416.09,156,155,837,7,16.03,6.08,2026-03-30,2025-12-15,1,1.39,53.8
SKU-010034,Meia Vita 38,APPAREL,Atacadão Nordeste,172.62,394.82,36,35,178,7,3.44,3.19,2026-03-26,2025-12-17,1,0.73,56.3
SKU-010074,Camiseta Plus GG,APPAREL,Casa & Lar Atacado,179.39,284.91,114,95,293,7,10.99,10.66,2026-03-25,2026-03-08,0,0.84,37.0
SKU-010081,Tênis Aurora 38,APPAREL,PrimeFood Distribuidora,162.95,335.30,1054,239,1324,7,52.78,24.58,2026-03-28,2025-10-06,8,1.07,51.4
SKU-010109,Meia Vivace 38,APPAREL,Distribuidora Central,18.51,26.42,23,22,144,5,3.58,2.94,2026-03-30,2026-03-15,0,0.85,29.9
SKU-010114,Camiseta Master M,APPAREL,Stock Direct,169.62,292.33,14,8,33,5,1.23,1.39,2026-03-30,2025-10-29,2,0.97,42.0
SKU-010122,Bermuda Nordeste GG,APPAREL,MaxiSuprimentos,29.23,45.91,81,1,1,5,0.00,0.02,2025-08-28,,0,1.25,36.3
SKU-010131,Tênis Vita P,APPAREL,Casa & Lar Atacado,137.09,211.09,112,83,106,30,2.07,2.52,2026-03-30,2026-01-16,0,0.71,35.1
SKU-010132,Camiseta Aurora 40,APPAREL,Comercial Vitória,130.82,236.42,187,186,189,30,4.24,3.55,2026-03-30,2026-02-24,0,1.01,44.7
SKU-010149,Meia TopMark 38,APPAREL,Ponto Forte Atacadista,115.33,153.27,16,15,79,5,2.16,2.21,2026-03-31,2025-10-29,0,0.77,24.8
SKU-010159,Camiseta Premium 40,APPAREL,Atacadão Nordeste,50.24,103.87,58,57,232,10,3.96,3.66,2026-03-27,2025-11-17,0,1.05,51.6
SKU-010166,Meia Pro 38,APPAREL,Distribuidora Central,159.32,210.31,13,5,30,5,0.99,0.85,2026-03-30,2026-01-28,0,0.93,24.2
SKU-010167,Camiseta Natural 38,APPAREL,Stock Direct,171.37,261.00,28,124,1044,10,22.89,10.69,2026-03-24,2026-03-02,13,0.71,34.3
SKU-010176,Camiseta Fresh M,APPAREL,Ponto Forte Atacadista,71.71,119.37,40,1,1,7,0.00,0.04,2026-02-07,2026-01-02,2,1.12,39.9
SKU-010211,Camiseta Gold M,APPAREL,MaxiSuprimentos,73.42,203.58,94,197,775,10,13.83,5.14,2026-03-31,2025-12-26,0,1.82,63.9
SKU-010244,Meia Vita 40,APPAREL,MaxiSuprimentos,98.84,156.60,193,192,207,21,6.35,6.77,2026-03-24,2026-03-02,0,0.74,36.9
SKU-010256,Bermuda Maxi P,APPAREL,Indústria Reunidas,198.46,262.54,98,76,244,14,4.82,5.67,2026-03-30,2026-02-11,0,0.95,24.4
SKU-010307,Bermuda Fresh 42,APPAREL,PrimeFood Distribuidora,80.87,112.90,46,38,190,5,6.19,7.17,2026-03-24,2026-01-22,0,1.23,28.4
SKU-010312,Camiseta Nordeste P,APPAREL,Stock Direct,121.07,219.37,507,270,270,21,10.58,11.67,2026-03-31,2025-11-24,0,0.73,44.8
SKU-010317,Tênis Aurora M,APPAREL,GlobalSupply,15.83,19.54,290,131,207,21,5.14,5.16,2026-03-24,2025-12-16,0,1.00,19.0
SKU-010341,Camiseta Plus GG,APPAREL,Ponto Forte Atacadista,189.71,241.47,259,177,177,30,4.46,4.86,2026-03-29,2025-10-07,0,1.12,21.4
SKU-010368,Meia Eco GG,APPAREL,VivaMais Distribuição,181.15,355.03,25,15,121,5,2.08,2.97,2026-03-27,2025-11-11,0,0.87,49.0
SKU-010380,Meia Vita 42,APPAREL,PrimeFood Distribuidora,96.18,138.41,313,302,625,21,10.58,9.70,2026-03-27,2025-12-03,0,1.03,30.5
SKU-010388,Meia Maxi P,APPAREL,Stock Direct,168.59,323.71,65,126,693,7,14.84,7.89,2026-03-25,2026-01-30,0,1.50,47.9
SKU-010437,Camiseta Premium M,APPAREL,Atacadão Nordeste,193.76,289.05,89,62,138,7,6.50,6.03,2026-03-29,2025-12-19,0,0.95,33.0
SKU-010439,Camiseta TopMark 42,APPAREL,PrimeFood Distribuidora,98.58,222.38,151,518,881,14,31.68,34.92,2026-03-25,2025-11-02,0,1.25,55.7
SKU-010445,Meia Vita G,APPAREL,Casa & Lar Atacado,61.80,84.97,264,166,293,21,6.74,7.83,2026-03-25,2026-01-25,0,1.17,27.3
SKU-010453,Bermuda Fresh GG,APPAREL,PrimeFood Distribuidora,54.67,104.72,146,91,203,7,8.72,8.72,2026-03-28,2026-01-24,0,1.21,47.8
SKU-010472,Meia Original M,APPAREL,Stock Direct,88.92,117.90,281,190,547,14,10.82,9.55,2026-03-25,2025-12-29,0,1.10,24.6
SKU-010475,Meia Aurora 40,APPAREL,Aliança Comércio,52.00,78.44,78,77,309,7,8.99,9.07,2026-03-28,2026-03-09,0,0.94,33.7
SKU-010481,Camiseta Premium 38,APPAREL,Ponto Forte Atacadista,108.45,225.58,20,13,37,7,1.71,1.34,2026-03-29,2025-12-31,0,1.18,51.9
SKU-010482,Camiseta Master GG,APPAREL,Distribuidora Central,145.72,191.00,30,25,150,5,3.72,3.29,2026-03-26,2025-10-09,0,1.18,23.7
SKU-010492,Bermuda Plus M,APPAREL,Atacadão Nordeste,133.70,204.71,44,28,268,3,6.93,7.51,2026-03-29,2026-03-06,0,0.95,34.7
SKU-010499,Camiseta Fresh 38,APPAREL,Ponto Forte Atacadista,41.62,88.10,25,24,131,7,2.73,2.33,2026-03-27,2025-10-09,0,1.11,52.8
SKU-010501,Tênis PrimaCare GG,APPAREL,Indústria Reunidas,183.41,284.89,245,244,420,30,7.26,8.19,2026-03-27,2026-02-05,0,0.70,35.6
SKU-010512,Bermuda Vivace GG,APPAREL,Atacadão Nordeste,187.59,318.73,30,26,34,14,1.56,1.97,2026-03-30,2026-03-10,0,0.74,41.1
SKU-010520,Tênis Nordeste 38,APPAREL,Casa & Lar Atacado,102.14,277.93,17,7,30,7,0.97,0.96,2026-03-27,2025-11-04,0,1.11,63.3
SKU-010537,Camiseta Eco M,APPAREL,VivaMais Distribuição,174.24,306.99,44,26,142,5,3.81,4.70,2026-03-27,2025-11-26,0,1.10,43.2
SKU-010540,Bermuda Plus 38,APPAREL,GlobalSupply,182.63,356.61,69,62,310,5,8.42,10.47,2026-03-30,2025-11-18,5,0.76,48.8
SKU-010548,Tênis Master 38,APPAREL,TopParts Brasil,144.62,215.25,97,159,999,7,20.75,19.81,2026-03-28,2025-10-03,1,1.20,32.8
SKU-010549,Meia Silver 42,APPAREL,PrimeFood Distribuidora,158.59,238.12,218,103,806,5,18.53,18.74,2026-03-30,2026-02-10,0,0.80,33.4
SKU-010558,Camiseta Nordeste GG,APPAREL,MaxiSuprimentos,42.01,64.91,45,21,43,10,1.85,2.36,2026-03-29,2025-11-26,0,1.17,35.3
SKU-010576,Meia Mini G,APPAREL,MaxiSuprimentos,36.79,55.05,29,144,637,7,13.97,15.87,2026-03-26,2025-11-24,0,1.15,33.2
SKU-010589,Tênis Sul 40,APPAREL,Indústria Reunidas,144.26,216.72,24,143,1134,7,25.59,15.25,2026-03-28,2025-10-04,1,1.07,33.4
SKU-010598,Meia Original 38,APPAREL,Distribuidora Central,152.20,219.89,197,1,1,21,0.00,0.08,2025-12-31,,0,0.86,30.8
SKU-010601,Meia Original G,APPAREL,VivaMais Distribuição,75.22,115.40,76,54,384,7,6.51,5.86,2026-03-29,2025-11-14,2,0.78,34.8
SKU-010603,Meia TopMark 42,APPAREL,Distribuidora Central,31.39,44.78,127,341,545,21,11.71,11.72,2026-03-25,2026-01-12,1,1.07,29.9
SKU-010608,Camiseta Mini 42,APPAREL,Atacadão Nordeste,184.84,376.52,55,39,241,7,4.57,5.15,2026-03-31,2025-12-30,0,0.76,50.9
SKU-010609,Tênis Vita P,APPAREL,Atacadão Nordeste,19.70,50.28,20,8,45,7,1.01,1.36,2026-03-27,2026-03-01,2,1.20,60.8
SKU-010614,Bermuda Master P,APPAREL,Indústria Reunidas,144.75,247.94,25,13,64,10,1.13,1.13,2026-03-27,2025-10-15,0,1.05,41.6
SKU-010620,Camiseta Eco 40,APPAREL,Casa & Lar Atacado,87.86,193.59,172,101,101,30,2.72,2.20,2026-03-27,2026-01-30,0,1.15,54.6
SKU-010626,Bermuda Vita 42,APPAREL,GlobalSupply,169.05,428.00,26,14,65,7,1.47,1.36,2026-03-27,2025-12-12,0,1.02,60.5
SKU-010630,Bermuda PrimaCare M,APPAREL,VivaMais Distribuição,87.33,157.47,203,132,575,10,10.58,10.62,2026-03-24,2025-11-10,0,0.92,44.5
SKU-010633,Camiseta Silver P,APPAREL,Ponto Forte Atacadista,106.89,271.58,16,10,33,7,1.30,1.56,2026-03-25,2025-10-03,0,0.96,60.6
SKU-010642,Meia Plus 42,APPAREL,PrimeFood Distribuidora,187.70,289.86,14,11,46,5,1.86,1.60,2026-03-27,2026-01-06,2,1.02,35.2
SKU-010646,Camiseta Sul 40,APPAREL,Indústria Reunidas,116.89,174.43,76,66,341,5,9.67,10.99,2026-03-26,2026-02-05,0,0.94,33.0
SKU-010653,Bermuda Plus 42,APPAREL,TopParts Brasil,50.24,82.42,35,1,1,21,0.00,0.18,2025-09-17,,0,1.19,39.0
SKU-010672,Camiseta Sul P,APPAREL,MaxiSuprimentos,106.34,266.22,17,16,45,14,0.92,0.72,2026-03-24,2026-01-02,2,0.95,60.1
SKU-010696,Bermuda Nordeste M,APPAREL,Ponto Forte Atacadista,182.11,296.60,105,91,403,7,8.85,8.28,2026-03-24,2025-10-22,0,1.12,38.6
SKU-010704,Tênis Fresh 42,APPAREL,Distribuidora Central,194.66,395.84,69,1,1,5,0.00,0.01,2026-01-13,2026-03-11,5,0.89,50.8
SKU-010725,Meia Maxi P,APPAREL,Stock Direct,163.71,214.85,115,1,1,14,0.00,0.16,2026-01-08,2025-11-08,0,0.81,23.8
SKU-010726,Meia Aurora G,APPAREL,PrimeFood Distribuidora,146.38,355.96,415,380,1064,14,24.42,24.32,2026-03-27,2025-10-17,0,0.99,58.9
SKU-010732,Meia Natural 40,APPAREL,Comercial Vitória,150.80,361.58,84,75,174,7,7.73,8.05,2026-03-25,2026-01-14,0,0.71,58.3
SKU-010737,Meia Aurora 42,APPAREL,MaxiSuprimentos,166.09,358.82,22,38,271,7,4.54,2.72,2026-03-29,2026-01-13,0,1.64,53.7
SKU-010748,Camiseta Silver 40,APPAREL,Atacadão Nordeste,24.56,37.42,180,70,477,7,8.80,7.73,2026-03-29,2025-10-22,0,1.18,34.4
SKU-010768,Tênis Original P,APPAREL,VivaMais Distribuição,56.89,85.89,14,13,36,14,0.66,0.62,2026-03-30,2026-01-09,0,1.00,33.8
SKU-010776,Bermuda Eco P,APPAREL,Aliança Comércio,79.30,109.70,18,13,51,7,1.67,1.86,2026-03-26,2025-12-14,1,0.86,27.7
